Det er 9269 legemiddelmerkevarer med SortertVirkestoffMedStyrke
Det er 6523 virkestoffmedstyrker
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| No   | Id                                   | Stoff                                              | Styrke                       | AlternativStyrke       | AtcKombipreparat |
| 1532 | b59ab652-406d-43d5-b7b2-e3d665c5eb84 | Etelkalsetid                                       | 10 mg/2 ml                   |                        |                  |
| 1533 | e577a90e-9a13-4c93-85e5-678eb44b7fe1 | Etelkalsetid                                       | 2.5 mg/0.5 ml                |                        |                  |
| 1534 | 5c7a7f54-1e94-4c66-a38f-01408cdabd2d | Etelkalsetid                                       | 5 mg/ml                      |                        |                  |
| 1535 | 3204f66a-c0d7-4e83-a8c6-f2dde45dbedf | Eter                                               | 20 %                         | 200 mg/g               |                  |
| 1536 | cab973ee-fb12-412f-ba03-0088d0f670f7 | Etilefrin                                          | 5 mg                         |                        |                  |
| 1537 | 89419ab3-26b8-49c8-be6b-d3ac69e64ee4 | Etinylostradiol                                    | 0.015 mg/24 timer            |                        | G03CA01          |
| 1538 | a7fb145d-9a76-4b4a-b509-7e18c71d0575 | Etinylostradiol                                    | 0.02 mg                      |                        | G03CA01          |
| 1539 | 7d8dcd72-f4b2-4d72-af92-74f7b84241cc | Etinylostradiol                                    | 0.03 mg                      |                        | G03CA01          |
| 1540 | 6699d122-d67a-4833-a958-0d0152cca597 | Etinylostradiol                                    | 2 mg                         |                        |                  |
| 1541 | 1c83370b-5a66-421f-8df0-c8747ad46862 | Etinylostradiol                                    | 20 mikrog                    |                        | G03CA01          |
| 1542 | 3b504018-39f2-4b97-9c07-90ed5f36479c | Etinylostradiol                                    | 20 mikrog                    |                        | G03CA01          |
| 1543 | 87cff933-7db0-4e59-a4ec-653451095f89 | Etinylostradiol                                    | 30 mikrog                    |                        | G03CA01          |
| 1544 | d3746e39-87dc-49bd-9f83-340567b7bfe0 | Etinylostradiol                                    | 30 mikrog                    |                        | G03CA01          |
| 1545 | 3f2af3ae-0887-4517-bb34-1ae097cd156a | Etinylostradiol                                    | 33.9 mikrog/24 timer         |                        |                  |
| 1546 | c5ffde8a-9c2f-457c-92be-7d2459f52b92 | Etinylostradiol                                    | 35 mikrog                    |                        | G03CA01          |
| 1547 | 2ddeae68-f4bb-4746-b316-b3d6e1356459 | Etinylostradiol                                    | 50 mikrog                    |                        |                  |
| 1548 | 8aaad4f1-6911-4889-8cc1-c2a9222a7880 | Etinylostradiol                                    | 50 mikrog                    |                        |                  |
| 1549 | b534f55e-1537-40ba-9869-026f88c57a5b | Etinylostradiol                                    | 50 mikrog                    |                        |                  |
| 1550 | 87a010c0-b8e3-47c3-883b-be235fa5ae53 | Etiodisert olje                                    | 490 mg I/ml                  |                        |                  |
| 1551 | 2054cc3d-3222-49a5-8347-9506dce509f9 | Etomidat                                           | 2 mg/ml                      |                        |                  |
| 1552 | 69ce6f76-77c5-4b90-9ad7-add48956f3e3 | Etonogestrel                                       | 0.12 mg/24 timer             |                        | G03AC08          |
| 1553 | 56995aa1-3082-4a66-8f43-f17bda895ebe | Etonogestrel                                       | 68 mg                        |                        |                  |
| 1554 | c4e3aaba-f6da-4903-9886-d8b156ea09fc | Etoposid                                           | 100 mg                       |                        |                  |
| 1555 | 5398b255-4275-43a6-9bac-18343b3d63fe | Etoposid                                           | 20 mg/ml                     |                        |                  |
| 1556 | 94e512e5-0f91-4e3d-bcbb-1f0a01a39d84 | Etoposid                                           | 50 mg                        |                        |                  |
| 1557 | 2165080e-b6b3-4f93-9cdb-e1903ab98a32 | Etorikoksib                                        | 120 mg                       |                        |                  |
| 1558 | e5d4dd43-86ab-4ee4-823f-7240df95ba57 | Etorikoksib                                        | 30 mg                        |                        |                  |
| 1559 | f0103cb7-ffb0-4032-896a-48b665fc3deb | Etorikoksib                                        | 60 mg                        |                        |                  |
| 1560 | e8ab02d1-551a-49cc-a958-ec41d37ffbbb | Etorikoksib                                        | 90 mg                        |                        |                  |
| 1561 | ca69f3e8-001c-44eb-aaf3-857c8d42b505 | Etosuksimid                                        | 250 mg                       |                        |                  |
| 1562 | 767be299-8d06-4de4-93fa-7b49f034628b | Etosuksimid                                        | 50 mg/ml                     |                        |                  |
| 1563 | a62bfe6d-668f-426e-8dee-6c11b85c0a58 | Etravirin                                          | 200 mg                       |                        |                  |
| 1564 | 05378665-d80c-443c-a0dd-b0d47b4bb862 | Etylestre av joderte fettsyrer                     | 480 mg I/ml                  |                        |                  |
| 1565 | a6f698e3-c41f-4fc0-8f07-f0a14ca0508b | Etylmorfin                                         | 0.3 mg/ml                    |                        |                  |
| 1566 | 29a3be14-c827-4c8c-8f69-094b793e72ae | Etylmorfin                                         | 1.5 mg/ml                    |                        |                  |
